subjectId,subjectCond,chapter,level,playCount,playTime,deaths,badgesEarned,anglesUnlocked,steps,badgeDecision
3004,level badges,3,3,3,13.0,1,0,1,0,OPT-IN
3004,level badges,3,3,2,14.0,1,0,1,0,OPT-IN
3004,level badges,3,3,5,6.0,1,0,0,0,OPT-IN
3004,level badges,3,3,4,45.0,1,0,5,5,OPT-OUT
3004,level badges,3,3,7,111.0,0,0,5,7,OPT-IN
3004,level badges,3,3,6,75.0,0,0,0,0,OPT-OUT
3004,level badges,3,3,9,18.0,0,0,4,3,OPT-IN
3004,level badges,3,3,8,19.0,1,0,3,3,OPT-IN
3004,level badges,3,2,1,12.0,1,0,0,0,NULL
3004,level badges,3,2,2,17.0,0,0,3,2,NULL
3004,level badges,3,5,1,29.0,0,0,4,5,OPT-IN
3004,level badges,3,4,1,18.0,0,0,2,4,NULL
3004,level badges,3,7,1,NULL,0,0,0,0,NULL
3004,level badges,3,6,1,15.0,1,0,1,1,OPT-IN
3004,level badges,3,6,3,64.0,1,0,6,5,OPT-IN
3004,level badges,3,6,2,12.0,1,0,2,0,OPT-IN
3004,level badges,3,6,5,30.0,0,0,5,6,OPT-IN
3004,level badges,3,6,4,18.0,1,0,4,0,OPT-IN
3004,level badges,2,1,1,22.0,0,0,1,1,NULL
3004,level badges,2,3,1,31.0,1,0,2,2,NULL
3004,level badges,2,3,2,18.0,0,0,3,2,NULL
3004,level badges,2,2,1,67.0,1,0,2,7,NULL
3004,level badges,2,2,2,24.0,0,0,2,4,NULL
3004,level badges,2,5,1,19.0,1,0,2,0,NULL
3004,level badges,2,5,3,15.0,1,0,2,0,NULL
3004,level badges,2,5,2,37.0,1,0,5,1,NULL
3004,level badges,2,5,5,42.0,0,0,4,7,NULL
3004,level badges,2,5,4,102.0,1,0,6,5,NULL
3004,level badges,2,4,1,8.0,1,0,0,0,OPT-OUT
3004,level badges,2,4,2,32.0,0,1,4,2,OPT-IN
3004,level badges,2,7,1,60.0,0,0,5,7,OPT-IN
3004,level badges,2,6,1,12.0,1,0,1,0,OPT-IN
3004,level badges,2,6,2,66.0,0,1,6,3,OPT-IN
3007,level badges,1,1,1,8.0,0,0,0,1,NULL
3007,level badges,1,3,1,18.0,0,0,0,3,NULL
3007,level badges,1,2,1,15.0,0,0,0,4,NULL
3007,level badges,1,5,1,144.0,0,0,1,2,NULL
3007,level badges,1,4,1,21.0,0,0,1,1,NULL
3007,level badges,1,7,1,57.0,0,0,3,11,NULL
3007,level badges,1,6,1,67.0,0,0,3,5,NULL
3007,level badges,1,9,1,36.0,0,0,3,1,NULL
3007,level badges,1,8,1,25.0,1,0,2,0,OPT-IN
3007,level badges,1,8,3,33.0,0,0,2,1,OPT-IN
3007,level badges,1,8,2,73.0,1,0,7,1,OPT-IN
3007,level badges,1,8,4,27.0,0,1,3,1,OPT-IN
3007,level badges,2,1,1,20.0,0,0,1,1,NULL
3007,level badges,2,3,1,25.0,0,0,3,1,NULL
3007,level badges,2,2,1,33.0,0,0,2,3,NULL
3007,level badges,2,5,1,36.0,1,0,2,0,NULL
3007,level badges,2,5,3,11.0,1,0,1,0,NULL
3007,level badges,2,5,2,6.0,1,0,0,0,NULL
3007,level badges,2,5,5,28.0,1,0,1,0,NULL
3007,level badges,2,5,4,20.0,1,0,1,0,NULL
3007,level badges,2,5,6,NULL,0,0,0,0,NULL
3007,level badges,2,4,1,66.0,0,1,4,7,OPT-IN
3001,level badges,1,1,1,8.0,0,0,0,1,NULL
3001,level badges,1,3,1,13.0,0,0,0,5,NULL
3001,level badges,1,2,1,9.0,0,0,0,2,NULL
3001,level badges,1,5,1,38.0,0,0,2,3,NULL
3001,level badges,1,4,1,14.0,0,0,1,3,NULL
3001,level badges,1,7,1,72.0,0,0,4,8,NULL
3001,level badges,1,6,1,15.0,1,0,1,0,NULL
3001,level badges,1,6,2,20.0,0,0,3,3,NULL
3001,level badges,1,9,1,59.0,1,0,8,1,NULL
3001,level badges,1,9,2,24.0,0,0,3,4,NULL
3001,level badges,1,8,1,26.0,1,0,2,1,OPT-IN
3001,level badges,1,8,3,25.0,0,1,4,3,OPT-IN
3001,level badges,1,8,2,20.0,1,0,4,3,OPT-IN
3001,level badges,3,1,1,13.0,0,0,1,1,NULL
3001,level badges,3,3,1,NULL,0,0,6,14,OPT-IN
3001,level badges,3,2,1,18.0,0,0,3,1,NULL
3001,level badges,2,1,1,20.0,0,0,1,1,NULL
3001,level badges,2,3,1,29.0,0,0,2,4,NULL
3001,level badges,2,2,1,21.0,0,0,2,5,NULL
3001,level badges,2,5,1,32.0,0,0,2,3,NULL
3001,level badges,2,4,1,10.0,1,0,0,0,OPT-IN
3001,level badges,2,4,2,31.0,0,1,4,6,OPT-IN
3001,level badges,2,7,1,44.0,1,0,4,1,OPT-IN
3001,level badges,2,7,2,34.0,0,1,6,4,OPT-IN
3001,level badges,2,6,1,16.0,1,0,2,0,OPT-IN
3001,level badges,2,6,2,45.0,0,1,6,4,OPT-IN
3111,no badges,1,1,1,9.0,0,0,0,4,NULL
3111,no badges,1,1,2,5.0,0,0,0,2,NULL
3111,no badges,1,3,1,11.0,0,0,0,4,NULL
3111,no badges,1,3,2,10.0,0,0,0,4,NULL
3111,no badges,1,2,1,11.0,0,0,0,3,NULL
3111,no badges,1,2,2,8.0,0,0,0,2,NULL
3111,no badges,1,5,1,32.0,0,0,2,4,NULL
3111,no badges,1,5,2,33.0,0,0,2,4,NULL
3111,no badges,1,4,1,18.0,1,0,0,2,NULL
3111,no badges,1,4,3,12.0,0,0,1,2,NULL
3111,no badges,1,4,2,11.0,0,0,1,3,NULL
3111,no badges,1,7,1,23.0,1,0,2,0,NULL
3111,no badges,1,7,3,14.0,1,0,1,0,NULL
3111,no badges,1,7,2,18.0,1,0,3,2,NULL
3111,no badges,1,7,5,26.0,1,0,5,1,NULL
3111,no badges,1,7,4,7.0,1,0,0,0,NULL
3111,no badges,1,7,7,12.0,1,0,2,0,NULL
3111,no badges,1,7,6,27.0,1,0,5,1,NULL
3111,no badges,1,7,9,24.0,0,0,3,5,NULL
3111,no badges,1,7,8,17.0,1,0,0,0,NULL
3111,no badges,1,6,1,22.0,0,0,3,4,NULL
3111,no badges,1,6,2,17.0,0,0,3,2,NULL
3111,no badges,1,9,1,13.0,1,0,1,0,NULL
3111,no badges,1,9,2,52.0,0,0,5,7,NULL
3111,no badges,1,8,1,29.0,1,0,2,2,NULL
3111,no badges,1,8,2,33.0,0,0,3,6,NULL
3111,no badges,3,1,1,13.0,0,0,1,1,NULL
3111,no badges,3,3,1,34.0,0,0,6,0,NULL
3111,no badges,3,3,3,50.0,0,0,6,1,NULL
