subjectId,subjectCond,chapter,level,playCount,playTime,deaths,badgesEarned,anglesUnlocked,steps,badgeDecision
3016,level badges,1,4,1,13,0,0,1,4,NULL
3016,level badges,1,5,2,63,1,0,2,3,NULL
3016,level badges,1,6,2,44,1,0,3,3,NULL
3016,level badges,1,7,1,32,0,0,4,4,NULL
3016,level badges,1,8,2,53,1,1,4,2,OPT-IN
3016,level badges,1,9,1,46,0,0,8,2,NULL
3016,level badges,2,1,1,14,0,0,1,1,NULL
3016,level badges,2,2,7,241,4,0,11,12,NULL
3016,level badges,2,3,1,27,0,0,4,5,NULL
3016,level badges,2,4,2,41,1,1,9,3,OPT-IN
3016,level badges,2,5,3,105,2,0,11,4,NULL
3016,level badges,2,6,5,127,3,1,22,4,OPT-IN
3016,level badges,2,7,1,51,0,1,9,5,OPT-IN
3016,level badges,3,1,1,16,0,0,1,1,NULL
3016,level badges,3,2,2,24,1,0,3,12,NULL
3016,level badges,3,3,1,26,0,1,5,2,OPT-IN
3016,level badges,3,4,3,81,2,0,12,1,NULL
3016,level badges,3,5,8,249,6,0,4,10,OPT-IN
3017,level badges,1,1,1,6,0,0,0,1,NULL
3017,level badges,1,2,1,11,0,0,0,2,NULL
3017,level badges,1,3,1,24,0,0,0,4,NULL
3017,level badges,1,4,1,29,0,0,1,5,NULL
3017,level badges,1,5,2,90,1,0,2,8,NULL
3017,level badges,1,6,1,91,0,0,3,6,NULL
3017,level badges,1,7,8,514,7,0,26,25,NULL
3017,level badges,1,8,1,49,0,0,4,4,OPT-OUT
3017,level badges,1,9,3,109,2,0,9,6,NULL
3101,level badges,1,1,2,15,0,0,0,2,NULL
3101,level badges,1,2,2,18,0,0,0,2,NULL
3101,level badges,1,3,2,20,0,0,0,9,NULL
3101,level badges,1,4,2,24,0,0,2,5,NULL
3101,level badges,1,5,4,83,2,0,6,6,NULL
3101,level badges,1,6,5,62,3,0,8,7,NULL
3101,level badges,1,7,2,61,0,0,6,8,NULL
3101,level badges,1,8,6,141,3,1,18,11,OPT-IN
3101,level badges,1,9,3,44,2,0,6,5,NULL
3101,level badges,2,1,3,38,0,0,3,3,NULL
3101,level badges,2,2,7,146,3,0,9,16,NULL
3101,level badges,2,3,3,55,0,0,9,12,NULL
3101,level badges,2,4,10,228,8,0,14,12,OPT-OUT
3101,level badges,2,5,5,123,3,0,16,7,NULL
3101,level badges,2,6,6,198,5,0,20,14,OPT-OUT
3102,level badges,1,1,2,52,0,0,0,3,NULL
3102,level badges,1,2,2,22,0,0,0,5,NULL
3102,level badges,1,3,3,30,1,0,0,7,NULL
3102,level badges,1,4,2,19,0,0,2,4,NULL
3102,level badges,1,5,4,107,2,0,7,11,NULL
3102,level badges,1,6,2,33,0,0,5,4,NULL
3102,level badges,1,7,5,141,3,0,14,15,NULL
3102,level badges,1,8,4,85,3,0,7,7,OPT-IN
3102,level badges,1,9,1,23,0,0,3,3,NULL
3102,level badges,2,1,3,39,0,0,3,3,NULL
3102,level badges,2,2,15,395,7,0,22,27,NULL
3102,level badges,2,3,3,65,0,0,9,9,NULL
3102,level badges,2,4,3,57,0,0,9,8,OPT-IN
3102,level badges,2,5,9,248,8,0,14,2,NULL
3102,level badges,2,6,1,0,0,0,2,2,OPT-IN
3103,no badges,1,1,3,21,0,0,0,3,NULL
3103,no badges,1,2,4,71,0,0,0,15,NULL
3103,no badges,1,3,3,31,0,0,0,14,NULL
3103,no badges,1,4,3,36,0,0,3,9,NULL
3103,no badges,1,5,6,106,3,0,8,12,NULL
3103,no badges,1,6,10,136,8,0,12,9,NULL
3103,no badges,1,7,2,114,0,0,6,14,NULL
3103,no badges,1,8,4,102,3,0,9,5,NULL
3103,no badges,1,9,1,22,0,0,3,3,NULL
3103,no badges,2,1,3,31,0,0,3,5,NULL
3103,no badges,2,2,10,410,7,0,15,31,NULL
3103,no badges,2,3,2,77,0,0,6,4,NULL
3103,no badges,2,4,11,311,10,0,31,8,NULL
3104,level badges,1,1,3,36,0,0,0,3,NULL
3104,level badges,1,2,4,47,0,0,0,13,NULL
3104,level badges,1,3,4,52,1,0,0,19,NULL
3104,level badges,1,4,3,56,0,0,3,13,NULL
3104,level badges,1,5,3,85,0,0,6,9,NULL
3104,level badges,1,6,8,148,5,0,12,18,NULL
3104,level badges,1,7,4,158,1,0,11,25,NULL
3104,level badges,1,8,9,214,8,0,10,19,OPT-OUT
3104,level badges,1,9,1,59,0,0,5,5,NULL
3104,level badges,2,1,6,133,0,0,6,11,NULL
3104,level badges,2,2,25,467,22,0,12,14,NULL
3104,level badges,2,3,1,40,0,0,4,4,NULL
3104,level badges,2,4,2,6,1,0,0,0,OPT-OUT
3105,no badges,1,1,2,14,0,0,0,2,NULL
3105,no badges,1,2,2,27,0,0,0,7,NULL
